Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
ACI Infocom Ltd,ACIIN,"IT Services & Consulting","13.7008716","1.24","-25.37198444444445","-7.518796992481209","-3.8759689922480653","-3.2461677186654634","0.8369500061087356"
Resourceful Automobile Ltd,RAL,"Retail - Speciality","13.69936431","51.58","10.786901031496061","63.4820867379007","18.98500576701268","12.438785504407445","0.8135014435866983"
Eurotex Industries and Exports Ltd,EUROTEXIND,"Textiles","13.693538725","15.65","-7.915340303468209","13.241678726483357","-2.7346177750155345",,"-0.576327387415825"
Munoth Financial Services Ltd,MUNOTHFI,"Investment Banking & Brokerage","13.6855745","26.65","-38.01548472222222","34.86842105263156","4.962583694367853","-3.3755274261603385","1.293532561436673"
Jackson Investments Ltd,JACKSON,"Investment Banking & Brokerage","13.66327835","0.47","-15.70491764367816","11.904761904761903","2.1739130434782505","-3.139094353238319","0.5008533119501466"
Zinema Media and Entertainment Ltd,ZINEMA,"Animation","13.645611","18.18","47.053831034482755","-0.2742731760833829","0","3.2676056338028174","1.512817184035477"
ICICI Prudential Nifty PSU Bank ETF,PSUBNKIETF,"Equity","13.625529477","85.89",,"5.762837089028453","-1.2758620689655167",,
Shiva Granito Export Ltd,SHIVAEXPO,"Building Products - Granite","13.59828645","10.29","1359.8286449999025","-14.392678868552418","-6.539509536784746","0.0522193211488288","0.5843698517404382"
Continental Chemicals Ltd,CONTCHM,"Software Services","13.58396","60.4","30.872636363636357","-0.16528925619834944","0","9.147609147609149","2.7005884691848907"
Velox Shipping and Logistics Ltd,VELOX,,"13.563774","17.01","30.141720000000003",,"0","5.806451612903225","1.701853701380176"
Sovereign Diamonds Ltd,SOVERDIA,"Precious Metals, Jewellery & Watches","13.555500684","23.42","1355.5500684002866","25.64377682403434","-0.4674883127921778","0.058927519151431275","0.7945780002344667"
Ahimsa Industries Ltd,AHIMSA,"Plastic Products","13.5207553","24.7","-3.242387362110311",,"0","-39.0632318501171","1.5740110942956926"
Goenka Business & Finance Ltd,GBFL,"Diversified Financials","13.520104","10.4","-22.915430508474774","-6.893464637421661","-0.47846889952152094","-1.882878570288798","0.43319782121115014"
Citi Port Financial Services Ltd,CITIPOR,"Diversified Financials","13.516","43.6","450.53333333333364","9.437751004016057","-1.2009970541581716","0.9615384615384608","4.318210862619808"
Suncare Traders Ltd,SCTL,"Commodities Trading","13.515","0.53","22.525000000000013","-1.7857142857142871","-1.8518518518518534","1.4999999999999991","0.33535980148883376"
White Organic Agro Ltd,WHITEORG,"FMCG - Foods","13.51","3.86","7.764367816091971","24.75570032573291","-1.2787723785166307","3.0706785493690925","0.23483399965235532"
Jiwanram Sheoduttrai Industries Ltd,JIWANRAM,"Business Support Services","13.487782625","5.45","5.9156941337719156","9.000000000000004","5.8252427184465985","3.563056727613698","0.20753627673488226"
Desh Rakshak Aushdhalaya Ltd,DESHRAK,"Pharmaceuticals","13.459441287999999","23.62","29.25965497391301","-12.518518518518514","4.977777777777782","4.7349459598558985","1.3527076671356784"
Alps Industries Ltd,ALPSINDUS,"Textiles","13.4161363","3.43","-0.20995518466353677",,"0",,"-0.0200196020293964"
Mitshi India Ltd,MITSHI,"Conglomerates","13.4112","15.24",,"10.274963820549928","-1.8673535093367621","1.1090573012939262","4.930588235294116"
Tarai Foods Ltd,TARAI,"Packaged Foods & Meats","13.36700248","7.54","-66.8350124","20.255183413078157","-1.9505851755526704",,"-4.932473239852398"
Antarctica Ltd,ANTGRAPHIC,"Packaging","13.3308256","0.86","-43.002663225806664","24.637681159420296","0","-1.9224806201550295","0.8352647619047618"
Global Longlife Hospital and Research Ltd,GLHRL,"Hospitals & Diagnostic Centres","13.3245","12.69","66.62250000000033","-13.790760869565224","-4.9438202247191025","0.7587253414264","0.4973684210526316"
Tai Industries Ltd,TAIIND,"Consumer Finance","13.308","22.18","12.09818181818137","-15.214067278287464","0","3.7561891753458796","0.44944275582573456"
Natraj Proteins Ltd,NATRAJPR,"FMCG - Foods","13.30185","35.5","-9.048877551020428","7.575757575757576","-1.9337016574585713","-4.45859872611464","0.41271641327955316"
Winsome Yarns Ltd,WINSOME,"Textiles","13.292959051999999","1.88","-0.7679352427498554","14.634146341463415","1.621621621621611",,"-0.030404059952883047"
Rander Corp Ltd,RANDER,"Real Estate","13.274612","10.76","-24.582614814814804","10.9278350515464","0.46685340802986863","-2.36375574523966","0.5804377787494535"
Saroja Pharma Industries India Ltd,SAROJA,"Pharmaceuticals","13.2676038","33","12.75731134615392","17.857142857142858","0","6.860158311345607","0.8461482015306122"
Tulasee Bio-Ethanol Ltd,TULASEEBIOE,"Renewable Energy","13.2653681","22.51","-102.04129307692307","-5.776475512766843","0","-16.993464052287578","18.950525857142853"
Reetech International Ltd,REETECH,"Commodities Trading","13.2519585","31.14","-3.060498498845265","4.496644295302013","0","-31.184731724882973","1.1307131825938566"
Emmessar Biotech and Nutrition Ltd,EMMESSA,"Pharmaceuticals","13.2246767","26.47","42.660247419354924","6.203164029975029","2.7163368257663922","4.1005291005290925","1.715262866407263"
Link Pharmachem Ltd,LINKPH,"Commodity Chemicals","13.215130368","29.76","-12.706856123076891","19.596774193548384","2.620689655172419","-7.8877512324611505","1.0438491601895736"
Gujarat Hy Spin Ltd,GUJHYSPIN,"Textiles","13.199","7.88","119.99090909090629","21.41756548536209","0","0.5771248688352706","0.6906855049712192"
S V Trading and Agencies Ltd,ZSVTRADI,"Investment Banking & Brokerage","13.1841","7.71","14.330543478260873",,"0","2.2134006977023937","0.3107991513437058"
Indergiri Finance Ltd,INDERGR,"Diversified Financials","13.173783","26.03","-8.337837341772152","6.028513238289208","0","-44.56981664315938","4.773109782608693"
Cubical Financial Services Ltd,CUBIFIN,"Specialized Finance","13.16434","2.02","34.64300000000002","11.60220994475138","0.49751243781095683","2.549480040254946","0.872388336646786"
Svam Software Ltd,SVAMSOF,"Software Services","13.139642","7.78","437.98806666666627","-1.518987341772153","0","0.15471892728210432","0.6773011340206185"
Sarvottam Finvest Ltd,SARVOTTAM,"Investment Banking & Brokerage","13.125","17.5","-21.87499999999999","-14.278557114228462","-5.761981690899302","-2.3995200959808045","0.5311614730878187"
Arrowhead Seperation Engineering Ltd,ARROWHEAD,"Industrial Machinery","13.099275","70","31.188750000000162","0","0","2.5648854961831926","0.7900648371531968"
JMJ Fintech Ltd,JMJFIN,"Education Services","13.0816","10.22","2.525405405405406","14.940021810250808","-1.730769230769228","26.42857142857142","0.553601354210749"
Sumeru Industries Ltd,SUMERUIND,"Business Support Services","13.032","1.81","186.17142857142855","23.12925170068028","2.2598870056497193","0.8658008658008657","1.2482758620689653"
R J Shah and Company Ltd,RJSHAH,"Construction & Engineering","13.02465","465","2.2651565217391303","-2.4339068401175035","0","15.109709630797527","0.31868485441644234"
Mirae Asset BSE Sensex ETF,SENSEXETF,"Equity","12.993228842","78.98",,"6.198736049482317","-0.6290890790135882",,
GCM Securities Ltd,GCMSECU,"Investment Banking & Brokerage","12.91728","0.68","-4.837932584269663","18.96551724137931","0","-17.647058823529406","0.8835348837209298"
Sujala Trading & Holdings Ltd,SUJALA,"Diversified Financials","12.90254625","22.55","-99.25035576923085","-33.11436249626755","-1.1831726555652917","-0.8183821214982682","0.8155844658659923"
Tijaria Polypipes Ltd,TIJARIA,"Building Products - Pipes","12.88196055","4.5","-2.372368425414365","5.633802816901413","-0.22172949002216824",,"-0.39636801692307694"
Svaraj Trading and Agencies Ltd,ZSVARAJT,"Commodities Trading","12.862","8.72","-18.11549295774648","1.395348837209314","-3.3259423503325825","-1.2236105127100387","0.22229519529899758"
Prabhu Steel Industries Ltd,ZPRBHSTE,"Iron & Steel","12.852225","179.25","-23.367681818181808",,"0","-5.055147058823532","1.2124740566037737"
Samyak International Ltd,SAMYAKINT,"Commodities Trading","12.8435032","16.06","-128.43503199999975","37.1696504688832","-0.3103662321539461","-0.20308692120227498","0.23709623776998345"
Shree Krishna Infrastructure Ltd,SKIFL,"Real Estate","12.837","11.67","256.7399999999995","28.950276243093914","0","0.42735042735042805","1.0787394957983192"
KCD Industries India Ltd,KCDGROUP,"Real Estate","12.77071977","5.05","60.812951285714014","9.327548806941424","-0.3944773175542497","0.5088441967530917","0.31524857491977293"
Amiable Logistics (India) Ltd,AMIABLE,"Logistics","12.76186","73","16.3613589743589","-13.043478260869568","0","9.048723897911874","1.4164106548279694"
Golden Legand Leasing and Finance Ltd,GOLDLEG,"Specialized Finance","12.75846","8.58","-5.82578082191781","-7.5268817204301195","-0.23255813953487878","-17.471080973274823","1.1113641114982582"
United Interactive Ltd,UNITEDINT,"IT Services & Consulting","12.752915","69.65","-1275.291500000001","-3.250451451590484","-4.089782429082895","-1.2422360248447193","15.941143749999998"
Surya India Ltd,SURYAINDIA,"Real Estate","12.7491434","18.25","1.019931472",,"0","10.303330036267722","0.10665169315710223"
J J Finance Corporation Ltd,JJFINCOR,"Diversified Financials","12.7464","45.2","49.02461538461537","-25.816510750041026","-1.9947961838681585","2.6422764227642284","1.2645238095238094"
Manglam Global Corporations Ltd,KSHITIJ,"Agro Products","12.74","12.74","318.4999999999997","15.607985480943745","4.942339373970343","1.413427561837457","4.470175438596491"
Amalgamated Electricity Company Ltd,AMALGAM,"Electrical Components & Equipments","12.738637056","45.88","-84.92424703999998","5.447023672718926","0",,"-32.66317193846153"
Transwind Infrastructures Ltd,TRANSWIND,"Construction & Engineering","12.735585","16.65","21.95790517241389","-14.615384615384622","-4.857142857142866","3.59133126934983","0.7746706204379562"
UTI Nifty 5 yr Benchmark G-Sec ETF,GILT5BETA,"Debt","12.65233473","65.1",,"2.3423989938688807","0.8520526723470134",,
Edelweiss Gold ETF,EGOLD,"Gold","12.64702752","149.2",,"4.189944134078212","1.531133038448452",,
Gemstone Investments Ltd,GEMSI,"Consumer Finance","12.63275","1.69","39.47734375","26.86567164179103","-2.3121387283237014","1.3024013024013021","0.5108269308532147"
Octavius Plantations Ltd,OCTAVIUSPL,"Agro Products","12.63","42.1","14.352272727272775","4.987531172069826","0","4.735001345170821","0.6640378548895899"
Ortin Global Ltd,ORTINGLOBE,"Pharmaceuticals","12.6036576","15.5","-15.004354285714287","14.814814814814815","-2.1464646464646457","-34.999999999999986","6.365483636363636"
Vivaa Tradecom Ltd,VIVAA,"Retail - Apparel","12.6","32","16.7999999999999","-9.348441926345602","0","3.5014005602241105","0.5779816513761469"
Frontier Capital Ltd,FRONTCAP,"Diversified Financials","12.588384413","7.51","40.6076916548387","-9.529411764705877","-3.346203346203344","11.92307692307692","4.577594331999997"
Sungold Media and Entertainment Ltd,SMEL,"Advertising","12.584","11.44","419.4666666666677","-13.984962406015045","-4.983388704318934","0.2588438308886965","1.0848275862068966"
Mideast Portfolio Management Ltd,MIDEASTP,"Investment Banking & Brokerage","12.575","25","30.67073170731707","19.047619047619047","0","11.988304093567251","3.4641873278236908"
Edelweiss BSE Capital Markets & Insurance ETF,ECAPINSURE,"Equity","12.571922912","23.69",,"8.27239488117003","-0.9201171058134624",,
Sparc Electrex Ltd,SPAR,"Electronic Equipments","12.554952","6.42","-8.259836842105265","114","-1.9847328244274793","-9.104522312069474","0.7333499999999998"
Bandhan Silver ETF,SILVERBND,"Silver","12.550903593000001","238.13",,"6.464881298341311","1.5436441942774315",,
Raama Paper Mills Ltd,RAMAPPR-B,"Paper Products","12.535158701","12.97","-0.7620157265045593","-5.24344569288389","-2.554470323065363",,"-0.2784971939791157"
Cian Healthcare Ltd,CHCL,"Pharmaceuticals","12.522877764","8.26","-0.4822055357720446","10.13333333333333","0","-57.265711135611916","0.3869863338689741"
Yunik Managing Advisors Ltd,YUNIKM,"Business Support Services","12.50178475","8.75","-156.27230937499996","27.73722627737227","16.511318242343545","-19.753086419753036","34.72717986111115"
Cemantic Infra-Tech Ltd,CEMAINFRA,"Construction & Engineering","12.48268374","4.98","-40.26672174193548","2.25872689938399","-0.3999999999999915","-10.954063604240284","4.6577178134328365"
Datiware Maritime Infra Ltd,DATIWARE,"Shipbuilding","12.48","24.96","-27.733333333333338","0","0",,"-5.288135593220336"
F G P Ltd,FGP,"Business Support Services","12.466013448","10.48","155.82516810000027","4.208416833667334","0","-0.8915304606240705","3.7211980441791033"
Dolphin Kitchen Utensils and Appliances Ltd,DKUAL,"Commodities Trading","12.42247427","9.37","3.4796846694677837","-56.31701631701632","-4.969574036511158","57.2958500669345","1.7471834416315046"
HDFC Nifty Growth Sectors 15 ETF,HDFCGROWTH,"Equity","12.41698656","114.56",,"5.168456807123836","-0.2611875326484391",,
Groarc Industries India Ltd,GROARC,"Biotechnology","12.402716574","6.06","14.255996062068952","20.00000000000001","-5.312500000000011","0.6433350488934625","0.3180999377789177"
Tirth Plastic Ltd,TIRTPLS,"Building Products - Others","12.39069312","27.84","619.534656","17.491883116883113","0.7965242577842102","0.8316008316008314","5.141366439834025"
Panther Industrial Products Ltd,PANIDPR,"Investment Banking & Brokerage","12.378861894","88.42","-26.9105693347826","87.33050847457626","4.999406246289049","-32.508833922261495","10.230464375206619"
Adhata Global Ltd,MVCOTSP,"Building Products - Others","12.3687565","26.23","-77.30472812500028",,"4.961984793917575","-9.275362318840546","7.496216060606059"
ICICI Prudential Nifty Metal ETF,METALIETF,"Equity","12.366624","12.8",,"14.387846291331558","-2.809415337889136",,
Ushakiran Finance Ltd,USHAKIRA,"Diversified Financials","12.3484585","48.53","49.393833999999984","-11.795710650672486","-4.992169146436956","1.4200511218403868","0.7479381284070261"
Vishvprabha Ventures Ltd,VISVEN,"Investment Banking & Brokerage","12.34800072","39.6","-1234.8000720002542","-1.1482775836245651","-2.726602800294766","-0.16597510373440566","1.5113831970624232"
SDC Techmedia Ltd,SDC,"Rail","12.33575","19","35.245","5.790645879732734","0","17.41293532338308","5.658600917431203"
Ishaan Infrastructures and Shelters Ltd,IISL,"Construction & Engineering","12.30174","19","-246.0347999999998","100.21074815595364","-0.10515247108306822","-0.7451564828614016","1.8415778443113775"
Neil Industries Ltd,NEIL,"Diversified Financials","12.2989628","6.29","10.164432066115706","1.6233766233766176","-6.259314456035766","2.0867465723894103","0.20995156708774326"
Western Overseas Study Abroad Ltd,WOSAL,"Education Services","12.26448","20.4","5.549538461538456","19.999999999999993","-2.857142857142864","40.14532243415082","1.878174578866769"
Amforge Industries Ltd,AMFORG,"Consumer Finance","12.257904624","8.52","25.537301299999996","23.15484804630969","1.7921146953405063","3.716608594657376","0.9342915109756098"
SRG Fingrow Finance Ltd,SRGFFL,"Consumer Finance","12.255912","22.8","35.016891428571434",,"0","2.398081534772182","0.8297841570751523"
Bindal Exports Ltd,BINDALEXPO,"Textiles","12.237064","26.6","-12.486800000000024",,"0","-10.375860243515067","1.3672697206703912"
Shree Karthik Papers Ltd,SHKARTP,"Paper Products","12.2304","6.4","42.173793103449434","21.90476190476191","-1.3867488443759608","11.439842209072664","4.668091603053433"
Asian Warehousing Ltd,ASIAN,"Advertising","12.2296104","35.07","174.70872000000068","13.863636363636362","0","0.26717557251908297","0.4689267791411044"
VCU Data Management Ltd,VCU,"Electronic Equipments","12.214","7.88","152.67500000000024","40.429338103756706","-0.8805031446540916","0.2672456990145311","0.40754087420754087"
Dhanuka Infra Realty Ltd,DIRL,"Real Estate","12.2112512","12.8","5.9859074509803945","13.777777777777782","0","20.36944583125311","1.1060915942028984"
Croissance Ltd,CROISSANCE,"Restaurants & Cafes","12.201544","1.78","-639428293954847600","-27.309236947791167","-4.301075268817208","-2.4323719867106283e-16","1.556319387755102"
Billwin Industries Ltd,BILLWIN,"Apparel & Accessories","12.183895459999999","29.15","17.917493323529406","7.9629629629629575","0","6.5987384764677355","0.862271440905874"
Yogi Infra Projects Ltd,YOGISUNG,"Construction & Engineering","12.1626676","7.22","-57.917464761891914","23.842195540308744","-4.999999999999998","-0.4556302885659505","0.2645783685011965"
Anuroop Packaging Ltd,ANUROOP,"Packaging","12.147247","10.99","2.9993202469135802","5.529075309818876","-5.746140651801029","13.893653516295025","0.3728436771025168"
Jonjua Overseas Ltd,JONJUA,"Conglomerates","12.138530665000001","4.45","1.4785055621193672","43.54838709677419","4.952830188679244","12.5606331376053","0.4155607896268401"
Kizi Apparels Ltd,KIZI,"Apparel & Accessories","12.11976","15.5","14.258541176470594","-3.064415259537212","2.9900332225913573","8.73586844809866","0.8924712812960234"
Sanathnagar Enterprises Ltd,SEL,"Real Estate","12.11805","38.47","121.18050000000002","22.360050890585235","-4.9888861447271005",,"-0.9717762630312752"
Tasty Dairy Specialities Ltd,TDSL,"Agro Products","12.11499","5.93","-1.2188118712273643","11.257035647279542","0",,"-0.4075005045408679"
Universal Office Automation Ltd,UNIOFFICE,"Industrial Machinery","12.103118636","8.26","-151.28898295000002","46.97986577181208","-4.948216340621401","-4.3478260869565215","6.723954797777775"
Rajdarshan Industries Ltd,ARENTERP,"Mining - Diversified","12.0757455","38.85","54.889752272727286","14.94082840236688","-1.395939086294409","1.0145261701637074","0.5509007983576643"
Rajasthan Cylinders and Containers Ltd,RCCL,"Oil & Gas - Storage & Transportation","12.064764454999999","35.89","-10.96796768636363","12.156250000000002","1.8444948921679867","-7.026509102523159","0.7968800828929987"
Jauss Polymers Ltd,JAUSPOL,"Packaging","11.994115975","25.93","-30.754143525641023","-0.19245573518091114","-1.965973534971643","-4.693140794223828","1.4771078786945815"
Kush Industries Ltd,KUSHIND,"Textiles","11.9865","7.86","-239.7299999999999","42.830188679245296","3.0144167758846714",,"-1.6555939226519334"
Computer Point Ltd,COMPUPN,"IT Services & Consulting","11.9405174","3.98","-108.55015818181796","1.2722646310432524","-0.25062656641604586","-0.3296373988612532","0.3584664485139597"
Sibar Auto Parts Ltd,SIBARAUT,"Auto Parts","11.8650218","7.18","-17.44856147058831","7.715582450832069","-2.4456521739130515","-7.2572038420490586","1.3139559025470646"
Southern Infoconsultants Ltd,SOUTHERNIN,"IT Services & Consulting","11.85222","23.61","43.89711111111111","18.049999999999997","-3.198031980319808","4.635193133047211","1.9886275167785235"
Nivaka Fashions Ltd,NIVAKA,"Apparel & Accessories","11.80935","1.15","-24.10071428571427","-26.28205128205129","-4.958677685950418","-4.979674796747971","1.2314233576642337"
Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,ABGSEC,"Equity","11.8059424","112",,"0.8191556395715155","-1.0688101757795194",,
BKM Industries Ltd,BKMINDST,"Packaging","11.796128971156099","1.8","-2.1177969427569296",,"0","-17.370626876318997","0.07653859960521739"
India Lease Development Ltd,INDLEASE,"Specialized Finance","11.7602328","8","-106.9112072727274","1.265822784810122","-4.761904761904766","-1.0223048327137534","1.1221596183206106"
Shangar Decor Ltd,SHANGAR,"Home Furnishing","11.750784","0.24","14.507140740740788","24.999999999999993","0","2.496147919876725","0.20425489309925254"
Goblin India Ltd,GOBLIN,"Retail - Speciality","11.7460446","8.5","4.853737438016543","33.020344287949925","0","5.77634562596967","0.27215117238183506"
DSP BSE Liquid Rate ETF,LIQUIDADD,"Equity","11.729504479000001","1124.69",,"0.42054322398614585","0.05426660024198699",,
Samtex Fashions Ltd,SAMTEX,"Apparel & Accessories","11.6965","1.57","-29.24125","29.752066115702487","-1.8750000000000016",,"-0.048808629611083294"
The Wealth Company Gold ETF,TWCGOLDETF,"Gold","11.695041003","148.93",,"6.113288208051309","1.6934107203823956",,
Kumbhat Financial Services Ltd,KUMPFIN,"Diversified Financials","11.662992","21.89","8.575729411764707","6.884765625","0","34.30012610340479","2.200564528301886"
Educomp Solutions Ltd,EDUCOMP,"Education Services","11.63438096","0.95","-0.32571055319148934","1.0638297872340436","0",,"-0.0037711153047035287"
Mirae Asset Nifty 1D Rate Liquid ETF   Growth,LIQUIDPLUS,"Debt","11.627462495","1083.59",,"0.41701804298065964","0.05355444548064443",,
Gala Global Products Ltd,GGPL,"Business Support Services","11.627261679","2.13","-2.5953709104910736","54.34782608695652","-4.9107142857143","-11.123525760397259","0.30573919744938216"
Colinz Laboratories Ltd,COLINZ,"Pharmaceuticals","11.613051","46.1","22.770688235294138","2.4444444444444478","-3.6371237458194017","5.425935973955514","1.2250053797468354"
Ontic Finserve Ltd,ONTIC,"Specialized Finance","11.610387","1.29","21.500716666666666","1.5748031496063006","0.7812500000000007","-86.61417322834646","6.450215"
Sabrimala Industries India Ltd,SIIL,"Technology Hardware","11.5989995","13.31","24.678722340425534","12.636899747262007","-0.9672619047618974","7.0044709388971675","1.671325576368876"
Compuage Infocom Ltd,COMPINFO,"Technology Hardware","11.578688640000001","1.35","-0.03089627665706052","48.35164835164836","-1.4598540145985412",,"-0.040245702606882164"
Vanta Bioscience Ltd,VANTABIO,"Labs & Life Sciences Services","11.557","16.25","-2.4177824267782424","8.333333333333334","0","-57.07462686567167","3.0574074074074065"
Parampara Dairy Delights Ltd,PARAMPARA,"Packaging","11.55","11","67.94117647058806","-3.9301310043668063","0","1.9573978123200977","1.3169897377423034"
SMVD Poly Pack Ltd,SMVD,"Packaging","11.53462075","11.5","1.0591938246097334","2.678571428571435","0",,"-0.5900061764705881"
Shivagrico Implements Ltd,SHIVAGR,"Agricultural & Farm Machinery","11.53128","23","31.165621621621746","15","0","4.846103470857873","1.4652198221092763"
GTN Textiles Ltd,GTNTEX,"Textiles","11.46587083","9.85","-1.4662238913043477","22.360248447204953","0","-404.02684563758385","-1.1197139482421874"
East Buildtech Ltd,EASTBUILD,"Real Estate","11.44848","61","33.672000000000004","36.709995517705075","-4.657705532979051","5.167173252279635","1.6960711111111113"
Indo-City Infotech Ltd,INDOCITY,"Diversified Financials","11.44","11","-9.07936507936509","-4.777870913663037","-4.09764603312991","-10.491257285595323","1.0052724077328645"
Shivamshree Businesses Ltd,SBL,"Packaged Foods & Meats","11.42315","1.51","-15.230866666666655","-29.767441860465116","-1.9480519480519498","-18.63354037267082","3.1210792349726764"
MT Educare Ltd,MTEDUCARE,"Education Services","11.412032532","1.58","-0.3682488716360115","23.437500000000004","1.9354838709677435","-224.32138979370214","-6.375437168715213"
First Custodian Fund (India) Ltd,1STCUS,"Investment Banking & Brokerage","11.4015","76.01","6.590462427745665","17.32342007434945","0.15812359994729813","11.76470588235294","0.7355806451612904"
Quality Foils (India) Ltd,QFIL,"Metals - Diversified","11.38746","39.9","8.019338028169116","-7.424593967517407","0","4.823369565217331","0.37769353233830844"
ICICI Prudential Nifty Infrastructure ETF,INFRAIETF,"Equity","11.379440448","96.76",,"9.879627526686352","-0.41169205434334244",,
Super Fine Knitters Ltd,SKL,"Apparel & Accessories","11.33965905","6.85","16.67596919117654","-21.35476463834674","0","2.880745604744745","0.47268274489370565"
Jindal Cotex Ltd,JINDCOT,"Textiles","11.244586979249599","2.5","5.826210870077511",,"0","6.11394935584185","0.06058832361253085"
Parmax Pharma Ltd,PARMAX,"Pharmaceuticals","11.2313826","30.02","-5.322930142180088","0.33444816053512183","-3.1612903225806464",,"-5.6439108542713505"
Tarini International Ltd,TARINI,"Renewable Energy","11.230272","8.64","6.806225454545452","30.074074074074066","-3.999999999999994","6.038155213928505","0.41424832165252673"
Pyxis Finvest Ltd,PYXISFIN,"Diversified Financials","11.226522959999999","9.76","33.019185176470586",,"0","1.7241379310344829","0.564430515837104"
Santosh Fine Fab Ltd,SANTOSHF,"Textiles","11.2223264","31.84","9626831427289540","3.6458333333333366","0","2.0326663920774442e-14","1.9585211867364742"
Newtrac Foods & Beverages Ltd,NEWTRAC,"Agro Products","11.2128","5.84","6.229333333333321","48.46938775510205","3.1802120141342707","58.44155844155856","1.0029338103756709"
KMF Builders and Developers Ltd,KMFBLDR,"Real Estate","11.20744","9.2","-22.872326530612263","34.897360703812296","4.426787741203165","-3.943661971830983","0.9209071487263764"
Lords Ishwar Hotels Ltd,LORDSHOTL,"Hotels, Resorts & Cruise Lines","11.205","15","32.95588235294116","-5.838041431261769","-2.5974025974025996","5.938864628820965","1.8991525423728812"
Mid India Industries Ltd,MIDINDIA,"Textiles","11.1981","6.87","-101.80090909090924","14.69115191986644","5.692307692307694",,"-2.4884666666666666"
Nexus Surgical and Medicare Ltd,NEXUSSURGL,"Pharmaceuticals","11.162676","20.4","22.325352000000024","16.972477064220165","-2.7645376549094465","61.72839506172836","10.530826415094342"
Univa Foods Ltd,UNIVAFOODS,"Hotels, Resorts & Cruise Lines","11.1574612","7.79","-55.787306","-13.732004429678842","0",,"-14.680870000000038"
Kahan Packaging Ltd,KAHAN,"Packaging","11.152","41","9.869026548672586","6.217616580310877","0","12.15707369553521","1.1310344827586207"
Monind Ltd,MONIND,"Metals - Diversified","11.128455026000001","30.23","-4.398598824505929","0","0",,"-0.39772891443888553"
Mirae Asset Nifty IT ETF,ITETF,"Equity","11.091213406","30.94",,"0.8474576271186491","0.48717115946736644",,
Oxford Industries Ltd,OXFORDIN,"Textiles","11.08434775","18.65","-21.734015196078435","47.54746835443036","1.9682886823400736",,"-6.482074707602336"
HDFC NIFTY Midcap 150 ETF,HDFCMID150,"Equity","11.07664191","22.17",,"11.743951612903235","-1.070950468540823",,
Kuwer Industries Ltd,KUWERIN,"Packaging","11.063731768","12.19","24.051590800000007","21.899999999999995","-0.08196721311475236","2.615865794711401","0.6212089706906232"
Beryl Drugs Ltd,BERLDRG,"Pharmaceuticals","11.056306","21.8","19.397028070175487","16.142781033564205","-0.6833712984054605","6.188925081433208","1.1638216842105262"
ICICI Prudential Nifty 200 Quality 30 ETF,QUAL30IETF,"Equity","11.04494754","20.82",,"9.810126582278478","-0.23957834211787593",,
Motilal Oswal BSE Healthcare ETF,MOHEALTH,"Equity","11.028642095","45.19",,"6.154568945266615","0.3776099511328178",,
Kenrik Industries Ltd,KENRIK,"Precious Metals, Jewellery & Watches","11.0231478","8.82","11.134492727272622","52.06896551724139","0","7.557251908397017","0.8105255735294117"
Rajasthan Petro Synthetics Ltd,RAJSPTR,"Logistics","11.0088691424795","8.3","17.20135803512422","-32.956381260096926","0",,"-30.580192062443107"
Jayabharat Credit Ltd,JAYBHCR,"Specialized Finance","11","22","-10.891089108910892","31.736526946107794","0",,"-0.18074268813670719"
Ghushine Fintrrade Ocean Ltd,GHUSHINE,"Textiles","10.9727331","19.28","85477702400684800","-9.906542056074755","0","2.529449009306083e-15","2.1599868307086614"
Vedant Asset Ltd,VEDANTASSET,"Specialized Finance","10.9607904","39.69","49.82177454545468","15.377906976744184","5.000000000000002","3.9783001808318166","1.9468544227353466"
Gallops Enterprise Ltd,GALLOPENT,"Real Estate","10.949909","21.85","-60.83282777777778","-15.178571428571427","0","-12.811387900355873","8.295385606060607"
Arihant's Securities Ltd,ARISE,"Diversified Financials","10.9","21.8","21.800000000000004","39.30317848410758","-6.996587030716726","1.2863390789812192","0.28646517739816035"
Rite Zone Chemcon India Ltd,RITEZONE,"Construction & Engineering","10.89294525","25.75","12.1032725","78.2006920415225","4.887983706720974","6.149641270925863","0.7223438494694959"
Motilal Oswal Silver ETF,MOSILVER,"Silver","10.890765","234.21",,"8.115219498684398","1.2668626772743026",,
Aditya Birla Sun Life CRISIL 10 Year Gilt ETF,GSEC10ABSL,"Equity","10.843550964","108.21",,"-0.7702888583218739","-1.948169626676337",,
Galada Finance Ltd,GALADAFIN,"Investment Banking & Brokerage","10.839","36.13","45.162499999999994","74.45678416224047","3.435442313197832","4.244031830238728","1.8752595155709346"
United Leasing & Industries Ltd,UNTTEMI,"Textiles","10.83","36.1","98.4545454545465","-13.636363636363626","0","1.6129032258064344","1.5741279069767444"
HDFC NIFTY Smallcap 250 ETF,HDFCSML250,"Equity","10.821679392","168.64",,"16.287408633291943","-0.18348623853211146",,
Gyan Developers and Builders Ltd,GYANDEV,"Real Estate","10.821","36.07","11.271875000000003","19.993346640053232","-1.340262582056898","22.42990654205607","2.2733193277310924"
